date,fund_name,nav_per_unit,repurchase_price,sale_price,source,status,total_nav,units
2026-02-11,,129.4223,129.4223,129.4223,zansec,extracted,30215399171.21,233463623.9
2026-02-11,Zansec Bond Fund,129.4223,129.4223,129.4223,zansec,extracted,30215399171.21,233463623.9
2026-02-11,Zansec Bond Fund,129.4223,129.4223,129.4223,zansec,extracted,30215399171.21,233463623.9
2026-02-11,Zansec Bond Fund,129.4223,129.4223,129.4223,zansec,extracted,30215399171.21,233463623.9
2026-02-11,Zansec Bond Fund,129.4223,129.4223,129.4223,zansec,extracted,30215399171.21,233463623.9
2026-02-11,Zansec Bond Fund,129.4223,129.4223,129.4223,zansec,extracted,30215399171.21,233463623.9
2026-02-10,,129.381,129.381,129.381,zansec,extracted,30096173405.13,232616639.27
2026-02-10,Zansec Bond Fund,129.381,129.381,129.381,zansec,extracted,30096173405.13,232616639.27
2026-02-10,Zansec Bond Fund,129.381,129.381,129.381,zansec,extracted,30096173405.13,232616639.27
2026-02-10,Zansec Bond Fund,129.381,129.381,129.381,zansec,extracted,30096173405.13,232616639.27
2026-02-10,Zansec Bond Fund,129.381,129.381,129.381,zansec,extracted,30096173405.13,232616639.27
2026-02-10,Zansec Bond Fund,129.381,129.381,129.381,zansec,extracted,30096173405.13,232616639.27
2026-02-09,,129.3398,129.3398,129.3398,zansec,extracted,29971617276.53,231727722.45
2026-02-09,Zansec Bond Fund,129.3398,129.3398,129.3398,zansec,extracted,29971617276.53,231727722.45
2026-02-09,Zansec Bond Fund,129.3398,129.3398,129.3398,zansec,extracted,29971617276.53,231727722.45
2026-02-09,Zansec Bond Fund,129.3398,129.3398,129.3398,zansec,extracted,29971617276.53,231727722.45
2026-02-09,Zansec Bond Fund,129.3398,129.3398,129.3398,zansec,extracted,29971617276.53,231727722.45
2026-02-09,Zansec Bond Fund,129.3398,129.3398,129.3398,zansec,extracted,29971617276.53,231727722.45
2026-02-06,Zansec Bond Fund,129.2162,129.2162,129.2162,zansec,extracted,29981340407.72,232024625.46
2026-02-06,,129.2162,129.2162,129.2162,zansec,extracted,29981340407.72,232024625.46
2026-02-06,Zansec Bond Fund,129.2162,129.2162,129.2162,zansec,extracted,29981340407.72,232024625.46
2026-02-06,Zansec Bond Fund,129.2162,129.2162,129.2162,zansec,extracted,29981340407.72,232024625.46
2026-02-06,Zansec Bond Fund,129.2162,129.2162,129.2162,zansec,extracted,29981340407.72,232024625.46
2026-02-05,Zansec Bond Fund,129.175,129.175,129.175,zansec,extracted,29998962127.25,232235046.47
2026-02-05,,129.175,129.175,129.175,zansec,extracted,29998962127.25,232235046.47
2026-02-05,Zansec Bond Fund,129.175,129.175,129.175,zansec,extracted,29998962127.25,232235046.47
2026-02-05,Zansec Bond Fund,129.175,129.175,129.175,zansec,extracted,29998962127.25,232235046.47
2026-02-05,Zansec Bond Fund,129.175,129.175,129.175,zansec,extracted,29998962127.25,232235046.47
2026-02-03,Zansec Bond Fund,129.0926,129.0926,129.0926,zansec,extracted,29794116269.91,230796469.12
2026-02-03,,129.0926,129.0926,129.0926,zansec,extracted,29794116269.91,230796469.12
2026-02-03,Zansec Bond Fund,129.0926,129.0926,129.0926,zansec,extracted,29794116269.91,230796469.12
2026-02-03,Zansec Bond Fund,129.0926,129.0926,129.0926,zansec,extracted,29794116269.91,230796469.12
2026-02-03,Zansec Bond Fund,129.0926,129.0926,129.0926,zansec,extracted,29794116269.91,230796469.12
2026-02-02,Zansec Bond Fund,129.0514,129.0514,129.0514,zansec,extracted,29835133165.11,29835133165.11
2026-02-02,,129.0514,129.0514,129.0514,zansec,extracted,29835133165.11,29835133165.11
2026-02-02,Zansec Bond Fund,129.0514,129.0514,129.0514,zansec,extracted,29835133165.11,29835133165.11
2026-02-02,Zansec Bond Fund,129.0514,129.0514,129.0514,zansec,extracted,29835133165.11,29835133165.11
2026-01-30,Zansec Bond Fund,127.2695,127.2695,127.2695,zansec,extracted,29376843045.61,230823905.54
2026-01-30,,127.2695,127.2695,127.2695,zansec,extracted,29376843045.61,230823905.54
2026-01-30,Zansec Bond Fund,127.2695,127.2695,127.2695,zansec,extracted,29376843045.61,230823905.54
2026-01-30,Zansec Bond Fund,127.2695,127.2695,127.2695,zansec,extracted,29376843045.61,230823905.54
2026-01-29,Zansec Bond Fund,125.7721,125.7721,125.7721,zansec,extracted,29101609400.3,231383664.58
2026-01-29,,125.7721,125.7721,125.7721,zansec,extracted,29101609400.3,231383664.58
2026-01-29,Zansec Bond Fund,125.7721,125.7721,125.7721,zansec,extracted,29101609400.3,231383664.58
2026-01-29,Zansec Bond Fund,125.7721,125.7721,125.7721,zansec,extracted,29101609400.3,231383664.58
2026-01-28,Zansec Bond Fund,124.3851,124.3851,124.3851,zansec,extracted,28595913665.52,229898224.67
2026-01-28,,124.3851,124.3851,124.3851,zansec,extracted,28595913665.52,229898224.67
2026-01-28,Zansec Bond Fund,124.3851,124.3851,124.3851,zansec,extracted,28595913665.52,229898224.67
2026-01-28,Zansec Bond Fund,124.3851,124.3851,124.3851,zansec,extracted,28595913665.52,229898224.67
2026-01-27,Zansec Bond Fund,124.3847,124.3847,124.3847,zansec,extracted,28636239971.93,230223170.31
2026-01-27,,124.3847,124.3847,124.3847,zansec,extracted,28636239971.93,230223170.31
2026-01-27,Zansec Bond Fund,124.3847,124.3847,124.3847,zansec,extracted,28636239971.93,230223170.31
2026-01-27,Zansec Bond Fund,124.3847,124.3847,124.3847,zansec,extracted,28636239971.93,230223170.31
2026-01-26,Zansec Bond Fund,124.3835,124.3835,124.3835,zansec,extracted,28620642583.55,230099993.84
2026-01-26,,124.3835,124.3835,124.3835,zansec,extracted,28620642583.55,230099993.84
2026-01-26,Zansec Bond Fund,124.3835,124.3835,124.3835,zansec,extracted,28620642583.55,230099993.84
2026-01-26,Zansec Bond Fund,124.3835,124.3835,124.3835,zansec,extracted,28620642583.55,230099993.84
2026-01-23,Zansec Bond Fund,124.2376,124.2376,124.2376,zansec,extracted,28493540347.41,229347156.96
2026-01-23,,124.2376,124.2376,124.2376,zansec,extracted,28493540347.41,229347156.96
2026-01-23,Zansec Bond Fund,124.2376,124.2376,124.2376,zansec,extracted,28493540347.41,229347156.96
2026-01-23,Zansec Bond Fund,124.2376,124.2376,124.2376,zansec,extracted,28493540347.41,229347156.96
2026-01-22,Zansec Bond Fund,124.1921,124.1921,124.1921,zansec,extracted,28392205390.18,228615229.07
2026-01-22,,124.1921,124.1921,124.1921,zansec,extracted,28392205390.18,228615229.07
2026-01-22,Zansec Bond Fund,124.1921,124.1921,124.1921,zansec,extracted,28392205390.18,228615229.07
2026-01-22,Zansec Bond Fund,124.1921,124.1921,124.1921,zansec,extracted,28392205390.18,228615229.07
2026-01-21,Zansec Bond Fund,124.1588,124.1588,124.1588,zansec,extracted,28377325575.53,228556699.77
2026-01-21,,124.1588,124.1588,124.1588,zansec,extracted,28377325575.53,228556699.77
2026-01-21,Zansec Bond Fund,124.1588,124.1588,124.1588,zansec,extracted,28377325575.53,228556699.77
2026-01-21,Zansec Bond Fund,124.1588,124.1588,124.1588,zansec,extracted,28377325575.53,228556699.77
2026-01-20,Zansec Bond Fund,124.1219,124.1219,124.1219,zansec,extracted,28365408930.22,228528639.43
2026-01-20,,124.1219,124.1219,124.1219,zansec,extracted,28365408930.22,228528639.43
2026-01-20,Zansec Bond Fund,124.1219,124.1219,124.1219,zansec,extracted,28365408930.22,228528639.43
2026-01-20,Zansec Bond Fund,124.1219,124.1219,124.1219,zansec,extracted,28365408930.22,228528639.43
2026-01-19,Zansec Bond Fund,124.0841,124.0841,124.0841,zansec,extracted,28341320752.1,228404128.75
2026-01-19,,124.0841,124.0841,124.0841,zansec,extracted,28341320752.1,228404128.75
2026-01-19,Zansec Bond Fund,124.0841,124.0841,124.0841,zansec,extracted,28341320752.1,228404128.75
2026-01-19,Zansec Bond Fund,124.0841,124.0841,124.0841,zansec,extracted,28341320752.1,228404128.75
2026-01-16,Zansec Bond Fund,123.0564,123.0564,123.0564,zansec,extracted,28104306917.42,228385577.0
2026-01-16,,123.0564,123.0564,123.0564,zansec,extracted,28104306917.42,228385577.0
2026-01-16,Zansec Bond Fund,123.0564,123.0564,123.0564,zansec,extracted,28104306917.42,228385577.0
2026-01-16,Zansec Bond Fund,123.0564,123.0564,123.0564,zansec,extracted,28104306917.42,228385577.0
2026-01-15,Zansec Bond Fund,123.001,123.001,123.001,zansec,extracted,28097823166.57,228435729.52
2026-01-15,,123.001,123.001,123.001,zansec,extracted,28097823166.57,228435729.52
2026-01-15,Zansec Bond Fund,123.001,123.001,123.001,zansec,extracted,28097823166.57,228435729.52
2026-01-15,Zansec Bond Fund,123.001,123.001,123.001,zansec,extracted,28097823166.57,228435729.52
2026-01-14,Zansec Bond Fund,122.9716,122.9716,122.9716,zansec,extracted,28079537102.84,228341642.32
2026-01-14,,122.9716,122.9716,122.9716,zansec,extracted,28079537102.84,228341642.32
2026-01-14,Zansec Bond Fund,122.9716,122.9716,122.9716,zansec,extracted,28079537102.84,228341642.32
2026-01-14,Zansec Bond Fund,122.9716,122.9716,122.9716,zansec,extracted,28079537102.84,228341642.32
2026-01-13,Zansec Bond Fund,122.9345,122.9345,122.9345,zansec,extracted,28049896359.38,228169442.75
2026-01-13,,122.9345,122.9345,122.9345,zansec,extracted,28049896359.38,228169442.75
2026-01-13,Zansec Bond Fund,122.9345,122.9345,122.9345,zansec,extracted,28049896359.38,228169442.75
2026-01-13,Zansec Bond Fund,122.9345,122.9345,122.9345,zansec,extracted,28049896359.38,228169442.75
2026-01-09,Zansec Bond Fund,122.7854,122.7854,122.7854,zansec,extracted,27965444343.86,227758710.27
2026-01-09,,122.7854,122.7854,122.7854,zansec,extracted,27965444343.86,227758710.27
2026-01-09,Zansec Bond Fund,122.7854,122.7854,122.7854,zansec,extracted,27965444343.86,227758710.27
2026-01-09,Zansec Bond Fund,122.7854,122.7854,122.7854,zansec,extracted,27965444343.86,227758710.27
2026-01-08,Zansec Bond Fund,122.7497,122.7497,122.7497,zansec,extracted,27938338459.85,227604128.24
2026-01-08,,122.7497,122.7497,122.7497,zansec,extracted,27938338459.85,227604128.24
2026-01-08,Zansec Bond Fund,122.7497,122.7497,122.7497,zansec,extracted,27938338459.85,227604128.24
2026-01-08,Zansec Bond Fund,122.7497,122.7497,122.7497,zansec,extracted,27938338459.85,227604128.24
2026-01-07,Zansec Bond Fund,122.7127,122.7127,122.7127,zansec,extracted,27748644473.88,226126916.56
2026-01-07,,122.7127,122.7127,122.7127,zansec,extracted,27748644473.88,226126916.56
2026-01-07,Zansec Bond Fund,122.7127,122.7127,122.7127,zansec,extracted,27748644473.88,226126916.56
2026-01-07,Zansec Bond Fund,122.7127,122.7127,122.7127,zansec,extracted,27748644473.88,226126916.56
2026-01-06,Zansec Bond Fund,122.6757,122.6757,122.6757,zansec,extracted,27640541071.79,225313905.46
2026-01-06,,122.6757,122.6757,122.6757,zansec,extracted,27640541071.79,225313905.46
2026-01-06,Zansec Bond Fund,122.6757,122.6757,122.6757,zansec,extracted,27640541071.79,225313905.46
2026-01-06,Zansec Bond Fund,122.6757,122.6757,122.6757,zansec,extracted,27640541071.79,225313905.46
2026-01-05,Zansec Bond Fund,122.6387,122.6387,122.6387,zansec,extracted,27317348945.71,222746563.24
2026-01-05,,122.6387,122.6387,122.6387,zansec,extracted,27317348945.71,222746563.24
2026-01-05,Zansec Bond Fund,122.6387,122.6387,122.6387,zansec,extracted,27317348945.71,222746563.24
2026-01-05,Zansec Bond Fund,122.6387,122.6387,122.6387,zansec,extracted,27317348945.71,222746563.24
2026-01-02,Zansec Bond Fund,122.5278,122.5278,122.5278,zansec,extracted,27178635312.32,221816072.05
2026-01-02,,122.5278,122.5278,122.5278,zansec,extracted,27178635312.32,221816072.05
2026-01-02,Zansec Bond Fund,122.5278,122.5278,122.5278,zansec,extracted,27178635312.32,221816072.05
2026-01-02,Zansec Bond Fund,122.5278,122.5278,122.5278,zansec,extracted,27178635312.32,221816072.05
2025-12-31,Zansec Bond Fund,122.4292,122.4292,122.4292,zansec,extracted,27157407546.95,221821326.51
2025-12-31,,122.4292,122.4292,122.4292,zansec,extracted,27157407546.95,221821326.51
2025-12-31,Zansec Bond Fund,122.4292,122.4292,122.4292,zansec,extracted,27157407546.95,221821326.51
2025-12-31,Zansec Bond Fund,122.4292,122.4292,122.4292,zansec,extracted,27157407546.95,221821326.51
2025-12-30,Zansec Bond Fund,122.3799,122.3799,122.3799,zansec,extracted,27023625718.46,220817517.57
2025-12-30,,122.3799,122.3799,122.3799,zansec,extracted,27023625718.46,220817517.57
2025-12-30,Zansec Bond Fund,122.3799,122.3799,122.3799,zansec,extracted,27023625718.46,220817517.57
2025-12-30,Zansec Bond Fund,122.3799,122.3799,122.3799,zansec,extracted,27023625718.46,220817517.57
2025-12-29,Zansec Bond Fund,121.7606,121.7606,121.7606,zansec,extracted,26687263803.25,219178156.18
2025-12-29,,121.7606,121.7606,121.7606,zansec,extracted,26687263803.25,219178156.18
2025-12-29,Zansec Bond Fund,121.7606,121.7606,121.7606,zansec,extracted,26687263803.25,219178156.18
2025-12-29,Zansec Bond Fund,121.7606,121.7606,121.7606,zansec,extracted,26687263803.25,219178156.18
2025-12-24,Zansec Bond Fund,121.5142,121.5142,121.5142,zansec,extracted,26623521638.23,219098028.36
2025-12-24,,121.5142,121.5142,121.5142,zansec,extracted,26623521638.23,219098028.36
2025-12-24,Zansec Bond Fund,121.5142,121.5142,121.5142,zansec,extracted,26623521638.23,219098028.36
2025-12-24,Zansec Bond Fund,121.5142,121.5142,121.5142,zansec,extracted,26623521638.23,219098028.36
2025-12-23,Zansec Bond Fund,120.2449,120.2449,120.2449,zansec,extracted,26363764933.41,219250587.21
2025-12-23,,120.2449,120.2449,120.2449,zansec,extracted,26363764933.41,219250587.21
2025-12-23,Zansec Bond Fund,120.2449,120.2449,120.2449,zansec,extracted,26363764933.41,219250587.21
2025-12-23,Zansec Bond Fund,120.2449,120.2449,120.2449,zansec,extracted,26363764933.41,219250587.21
2025-12-22,Zansec Bond Fund,120.1856,120.1856,120.1856,zansec,extracted,26345623720.89,219207822.91
2025-12-22,,120.1856,120.1856,120.1856,zansec,extracted,26345623720.89,219207822.91
2025-12-22,Zansec Bond Fund,120.1856,120.1856,120.1856,zansec,extracted,26345623720.89,219207822.91
2025-12-22,Zansec Bond Fund,120.1856,120.1856,120.1856,zansec,extracted,26345623720.89,219207822.91
2025-12-19,Zansec Bond Fund,120.0488,120.0488,120.0488,zansec,extracted,26678357103.96,222229306.32
2025-12-19,,120.0488,120.0488,120.0488,zansec,extracted,26678357103.96,222229306.32
2025-12-19,Zansec Bond Fund,120.0488,120.0488,120.0488,zansec,extracted,26678357103.96,222229306.32
2025-12-19,Zansec Bond Fund,120.0488,120.0488,120.0488,zansec,extracted,26678357103.96,222229306.32
2025-12-18,Zansec Bond Fund,119.9989,119.9989,119.9989,zansec,extracted,25664509817.84,213872875.65
2025-12-18,,119.9989,119.9989,119.9989,zansec,extracted,25664509817.84,213872875.65
2025-12-18,Zansec Bond Fund,119.9989,119.9989,119.9989,zansec,extracted,25664509817.84,213872875.65
2025-12-18,Zansec Bond Fund,119.9989,119.9989,119.9989,zansec,extracted,25664509817.84,213872875.65
2025-12-16,Zansec Bond Fund,119.9001,119.9001,119.9001,zansec,extracted,25493887136.3,212626070.67
2025-12-16,,119.9001,119.9001,119.9001,zansec,extracted,25493887136.3,212626070.67
2025-12-16,Zansec Bond Fund,119.9001,119.9001,119.9001,zansec,extracted,25493887136.3,212626070.67
2025-12-16,Zansec Bond Fund,119.9001,119.9001,119.9001,zansec,extracted,25493887136.3,212626070.67
