date,fund_name,nav_per_unit,repurchase_price,sale_price,source,status,total_nav,units
2026-02-20,Wekeza Maisha Fund,1196.1062,1172.1841,1196.1062,utt-amis,extracted,33976902431.6464,28406258.714
2026-02-20,Watoto Fund,887.8588,878.9802,887.8588,utt-amis,extracted,46116072155.6985,51940771.1707
2026-02-20,Jikimu Fund,213.8958,209.6179,213.8958,utt-amis,extracted,55248200112.163,258294901.3328
2026-02-20,Liquid Fund,497.098,497.098,497.098,utt-amis,extracted,2447025247510.58,4922621265.5121
2026-02-20,Bond Fund,122.2196,122.2196,122.2196,utt-amis,extracted,1133478258595.09,9274110478.5256
2026-02-20,Umoja Fund,1535.6341,1520.2778,1535.6341,utt-amis,extracted,515304286365.07,335564494.8216
2026-02-20,Wekeza Maisha Fund,1196.1062,1172.1841,1196.1062,utt-amis,extracted,33976902431.6464,28406258.714
2026-02-20,Watoto Fund,887.8588,878.9802,887.8588,utt-amis,extracted,46116072155.6985,51940771.1707
2026-02-20,Jikimu Fund,213.8958,209.6179,213.8958,utt-amis,extracted,55248200112.163,258294901.3328
2026-02-20,Liquid Fund,497.098,497.098,497.098,utt-amis,extracted,2447025247510.58,4922621265.5121
2026-02-20,Bond Fund,122.2196,122.2196,122.2196,utt-amis,extracted,1133478258595.09,9274110478.5256
2026-02-20,"31,097,304,742.78",129.7931,2026002020.0,129.7931,utt-amis,extracted,239591355.34,129.7931
2026-02-19,Umoja Fund,1542.6775,1527.2507,1542.6775,utt-amis,extracted,517561841783.98,335495823.5115
2026-02-19,Wekeza Maisha Fund,1197.3999,1173.4519,1197.3999,utt-amis,extracted,33978960007.3214,28377286.8518
2026-02-19,Watoto Fund,889.8424,880.944,889.8424,utt-amis,extracted,46151880264.509,51865227.569
2026-02-19,Jikimu Fund,214.0089,209.7287,214.0089,utt-amis,extracted,55230604303.3179,258076250.9893
2026-02-19,Liquid Fund,496.9529,496.9529,496.9529,utt-amis,extracted,2444750024083.6,4919480628.2465
2026-02-19,Bond Fund,122.1849,122.1849,122.1849,utt-amis,extracted,1133452266153.93,9276530943.6574
2026-02-19,Umoja Fund,1542.6775,1527.2507,1542.6775,utt-amis,extracted,517561841783.98,335495823.5115
2026-02-19,Wekeza Maisha Fund,1197.3999,1173.4519,1197.3999,utt-amis,extracted,33978960007.3214,28377286.8518
2026-02-19,Watoto Fund,889.8424,880.944,889.8424,utt-amis,extracted,46151880264.509,51865227.569
2026-02-19,Jikimu Fund,214.0089,209.7287,214.0089,utt-amis,extracted,55230604303.3179,258076250.9893
2026-02-19,Liquid Fund,496.9529,496.9529,496.9529,utt-amis,extracted,2444750024083.6,4919480628.2465
2026-02-19,Bond Fund,122.1849,122.1849,122.1849,utt-amis,extracted,1133452266153.93,9276530943.6574
2026-02-19,"31,021,686,530.35",129.7519,2026002019.0,129.7519,utt-amis,extracted,239084641.77,129.7519
2026-02-18,Umoja Fund,1547.565,1532.0894,1547.565,utt-amis,extracted,519108281657.875,335435519.0354
2026-02-18,Wekeza Maisha Fund,1198.6153,1174.643,1198.6153,utt-amis,extracted,34009037789.283,28373606.4837
2026-02-18,Watoto Fund,891.3671,882.4534,891.3671,utt-amis,extracted,46187676901.8729,51816674.1747
2026-02-18,Jikimu Fund,214.2062,209.922,214.2062,utt-amis,extracted,55110610814.6642,257278371.496
2026-02-18,Liquid Fund,496.8075,496.8075,496.8075,utt-amis,extracted,2444208948868.64,4919831120.965
2026-02-18,Bond Fund,122.151,122.151,122.151,utt-amis,extracted,1132768911556.55,9273511648.418
2026-02-18,Umoja Fund,1547.565,1532.0894,1547.565,utt-amis,extracted,519108281657.875,335435519.0354
2026-02-18,Wekeza Maisha Fund,1198.6153,1174.643,1198.6153,utt-amis,extracted,34009037789.283,28373606.4837
