source,fund_name,date,nav_per_unit,sale_price,repurchase_price,total_nav,units,status
utt-amis,Bond Fund,2021-01-07,106.967,106.967,106.967,64503109067.3741,603018546.738,extracted
utt-amis,Umoja Fund,2021-01-06,676.9295,676.9295,670.1602,237638507850.36,351053539.1083,extracted
utt-amis,Wekeza Maisha Fund,2021-01-06,531.39,531.39,520.7622,1437841486.7219,2705812.1007,extracted
utt-amis,Watoto Fund,2021-01-06,405.4473,405.4473,401.3929,3690783866.4778,9102992.208,extracted
utt-amis,Jikimu Fund,2021-01-06,137.7728,137.7728,135.0173,17612681350.7916,127838619.9211,extracted
utt-amis,Liquid Fund,2021-01-06,264.1457,264.1457,264.1457,153922198660.019,582717029.6024,extracted
utt-amis,Bond Fund,2021-01-06,106.9283,106.9283,106.9283,64117181438.3804,599627590.9569,extracted
utt-amis,Umoja Fund,2021-01-05,676.8118,676.8118,670.0437,237587473887.846,351039206.012,extracted
utt-amis,Wekeza Maisha Fund,2021-01-05,531.2499,531.2499,520.6249,1437462425.1261,2705812.1007,extracted
utt-amis,Watoto Fund,2021-01-05,405.405,405.405,401.351,3690119674.9705,9102303.8054,extracted
utt-amis,Jikimu Fund,2021-01-05,137.7442,137.7442,134.9893,17608767435.5634,127836768.4952,extracted
utt-amis,Liquid Fund,2021-01-05,264.0562,264.0562,264.0562,153694912194.539,582053708.6628,extracted
utt-amis,Bond Fund,2021-01-05,106.8908,106.8908,106.8908,63911023600.1739,597909691.4392,extracted
utt-amis,Umoja Fund,2021-01-04,676.441,676.441,669.6766,237531665653.171,351149137.3697,extracted
utt-amis,Wekeza Maisha Fund,2021-01-04,531.1241,531.1241,520.5016,1433791988.7868,2699542.3796,extracted
utt-amis,Watoto Fund,2021-01-04,405.1965,405.1965,401.1445,3692607088.1376,9113127.7125,extracted
utt-amis,Jikimu Fund,2021-01-04,137.6862,137.6862,134.9325,17602660698.3808,127846201.97,extracted
utt-amis,Liquid Fund,2021-01-04,263.9649,263.9649,263.9649,152989588122.354,579583142.5323,extracted
utt-amis,Bond Fund,2021-01-04,106.8529,106.8529,106.8529,63496748480.5558,594244339.9416,extracted
utt-amis,Umoja Fund,2020-12-31,675.9609,675.9609,669.2013,237355417114.075,351137780.8652,extracted
utt-amis,Wekeza Maisha Fund,2020-12-31,530.566,530.566,519.9547,1430985515.7551,2697092.166,extracted
utt-amis,Watoto Fund,2020-12-31,404.8117,404.8117,400.7636,3686050078.9887,9105590.8634,extracted
utt-amis,Jikimu Fund,2020-12-31,140.5331,140.5331,137.7224,17964415714.3734,127830510.9443,extracted
utt-amis,Liquid Fund,2020-12-31,263.6262,263.6262,263.6262,152620440938.388,578927529.777,extracted
utt-amis,Bond Fund,2020-12-31,107.7016,107.7016,107.7016,63929897105.8766,593583339.6942,extracted
utt-amis,Umoja Fund,2020-12-30,675.8403,675.8403,669.0819,237309570785.787,351132598.0206,extracted
utt-amis,Wekeza Maisha Fund,2020-12-30,530.4267,530.4267,519.8182,1424109796.561,2684837.8334,extracted
utt-amis,Watoto Fund,2020-12-30,404.7155,404.7155,400.6683,3684498955.7421,9103923.8787,extracted
utt-amis,Jikimu Fund,2020-12-30,140.495,140.495,137.6851,17917531636.0418,127531425.529,extracted
utt-amis,Liquid Fund,2020-12-30,263.5423,263.5423,263.5423,143221092380.3,543446374.5903,extracted
utt-amis,Bond Fund,2020-12-30,107.6639,107.6639,107.6639,63728372890.0718,591919777.9432,extracted
utt-amis,Umoja Fund,2020-12-29,675.7205,675.7205,668.9632,237283658615.948,351156543.6793,extracted
utt-amis,Wekeza Maisha Fund,2020-12-29,530.2934,530.2934,519.6875,1423398142.4113,2684170.8714,extracted
utt-amis,Watoto Fund,2020-12-29,404.6228,404.6228,400.5766,3681452433.339,9098479.9787,extracted
utt-amis,Jikimu Fund,2020-12-29,140.4569,140.4569,137.6477,17912259346.472,127528541.2977,extracted
utt-amis,Liquid Fund,2020-12-29,263.4577,263.4577,263.4577,140000357561.009,531396026.5915,extracted
utt-amis,Bond Fund,2020-12-29,107.6283,107.6283,107.6283,63280434691.1562,587953532.5328,extracted
utt-amis,Umoja Fund,2020-12-28,675.5998,675.5998,668.8438,237237782636.597,351151338.5268,extracted
utt-amis,Wekeza Maisha Fund,2020-12-28,530.156,530.156,519.5529,1422001643.3572,2682232.3099,extracted
utt-amis,Watoto Fund,2020-12-28,404.5278,404.5278,400.4825,3680362018.315,9097921.3024,extracted
utt-amis,Jikimu Fund,2020-12-28,140.4187,140.4187,137.6103,17916813091.9322,127595661.9875,extracted
utt-amis,Liquid Fund,2020-12-28,263.3677,263.3677,263.3677,139982264214.681,531508911.1018,extracted
utt-amis,Bond Fund,2020-12-28,107.5911,107.5911,107.5911,62945631708.9535,585044927.5452,extracted
utt-amis,Umoja Fund,2020-12-24,675.1191,675.1191,668.3679,237107127663.386,351207833.8449,extracted
utt-amis,Wekeza Maisha Fund,2020-12-24,529.6065,529.6065,519.0144,1419807427.0656,2680872.4066,extracted
utt-amis,Watoto Fund,2020-12-24,404.1474,404.1474,400.1059,3676859960.1248,9097818.7046,extracted
utt-amis,Jikimu Fund,2020-12-24,140.2658,140.2658,137.4605,17905636450.2046,127655066.1264,extracted
utt-amis,Liquid Fund,2020-12-24,263.0076,263.0076,263.0076,139684247390.461,531103433.8346,extracted
utt-amis,Bond Fund,2020-12-24,107.4415,107.4415,107.4415,62868363679.4943,585140655.8159,extracted
utt-amis,Umoja Fund,2020-12-23,674.9995,674.9995,668.2495,237058949024.84,351198703.77,extracted
utt-amis,Wekeza Maisha Fund,2020-12-23,529.4692,529.4692,518.8799,1417537075.06,2677279.39,extracted
utt-amis,Watoto Fund,2020-12-23,404.0533,404.0533,400.0128,3675935015.61,9097648.02,extracted
utt-amis,Jikimu Fund,2020-12-23,140.2276,140.2276,137.423,17900144238.09,127650659.05,extracted
utt-amis,Liquid Fund,2020-12-23,262.9202,262.9202,262.9202,139305752489.11,529840339.63,extracted
utt-amis,Bond Fund,2020-12-23,107.4041,107.4041,107.4041,62699654939.41,583773367.42,extracted
utt-amis,Umoja Fund,2020-12-22,675.15,675.15,668.3985,237095109829.47,351173973.25,extracted
utt-amis,Wekeza Maisha Fund,2020-12-22,529.3316,529.3316,518.745,1416668567.54,2676334.8,extracted
utt-amis,Watoto Fund,2020-12-22,404.2899,404.2899,400.247,3678091229.14,9097658.63,extracted
utt-amis,Jikimu Fund,2020-12-22,140.2562,140.2562,137.4511,17919101704.54,127759782.76,extracted
utt-amis,Liquid Fund,2020-12-22,262.8313,262.8313,262.8313,139361841411.73,530233080.51,extracted
utt-amis,Bond Fund,2020-12-22,107.3666,107.3666,107.3666,62576654840.3,582831426.05,extracted
utt-amis,Umoja Fund,2020-12-21,675.0344,675.0344,668.2841,237040663080.53,351153440.97,extracted
utt-amis,Wekeza Maisha Fund,2020-12-21,529.1941,529.1941,518.6102,1416300482.3,2676334.8,extracted
utt-amis,Watoto Fund,2020-12-21,404.1949,404.1949,400.1529,3676210068.13,9095142.52,extracted
utt-amis,Jikimu Fund,2020-12-21,140.2189,140.2189,137.4145,17912014420.49,127743215.8,extracted
utt-amis,Liquid Fund,2020-12-21,262.7432,262.7432,262.7432,139003452849.28,529046781.19,extracted
utt-amis,Bond Fund,2020-12-21,107.3304,107.3304,107.3304,62302596843.68,580474918.48,extracted
utt-amis,Umoja Fund,2020-12-18,674.676,674.676,667.9293,236947883914.52,351202458.33,extracted
utt-amis,Wekeza Maisha Fund,2020-12-18,528.7807,528.7807,518.2051,1415617975.37,2677136.23,extracted
utt-amis,Watoto Fund,2020-12-18,403.9096,403.9096,399.8705,3674630483.9,9097656.58,extracted
utt-amis,Jikimu Fund,2020-12-18,140.1049,140.1049,137.3028,17897811726.97,127745826.4,extracted
utt-amis,Liquid Fund,2020-12-18,262.4739,262.4739,262.4739,138713638459.49,528485401.33,extracted
utt-amis,Bond Fund,2020-12-18,107.2182,107.2182,107.2182,62199693831.2,580122559.2,extracted
utt-amis,Umoja Fund,2020-12-16,674.5624,674.5624,667.8167,236903706982.8,351196157.76,extracted
utt-amis,Wekeza Maisha Fund,2020-12-16,528.6432,528.6432,518.0703,1415302641.22,2677236.23,extracted
utt-amis,Watoto Fund,2020-12-16,403.8146,403.8146,399.7764,3673353380.77,9096634.4,extracted
utt-amis,Jikimu Fund,2020-12-16,140.0667,140.0667,137.2654,17904685750.88,127829701.46,extracted
utt-amis,Liquid Fund,2020-12-16,262.3837,262.3837,262.3837,138268754149.2,526971583.33,extracted
utt-amis,Bond Fund,2020-12-16,107.1827,107.1827,107.1827,62059229623.87,579004257.64,extracted
utt-amis,Umoja Fund,2020-12-15,674.4456,674.4456,667.7012,236863986949.28,351198055.37,extracted
utt-amis,Wekeza Maisha Fund,2020-12-15,528.5057,528.5057,517.9355,1414834462.42,2677046.97,extracted
utt-amis,Watoto Fund,2020-12-15,403.7196,403.7196,399.6824,3672027792.7,9095489.88,extracted
utt-amis,Jikimu Fund,2020-12-15,140.0286,140.0286,137.228,17899191969.48,127825273.36,extracted
utt-amis,Liquid Fund,2020-12-15,262.2994,262.2994,262.2994,138759596396.28,529012228.92,extracted
utt-amis,Bond Fund,2020-12-15,107.1464,107.1464,107.1464,61449417201.4,573508688.24,extracted
utt-amis,Umoja Fund,2020-12-14,673.5856,673.5856,666.8498,237014746662.11,351870244.35,extracted
utt-amis,Wekeza Maisha Fund,2020-12-14,528.3681,528.3681,517.8007,1414480064.08,2677073.11,extracted
utt-amis,Watoto Fund,2020-12-14,403.6248,403.6248,399.5886,3673761356.35,9101921.57,extracted
utt-amis,Jikimu Fund,2020-12-14,139.9901,139.9901,137.1903,17923998584.73,128037651.8,extracted
utt-amis,Liquid Fund,2020-12-14,261.7899,261.7899,261.7899,158232044870.24,604423769.03,extracted
utt-amis,Bond Fund,2020-12-14,107.1097,107.1097,107.1097,61073614857.63,570196908.5,extracted
utt-amis,Umoja Fund,2020-12-10,672.9591,672.9591,666.2295,236780716800.61,351850070.56,extracted
utt-amis,Wekeza Maisha Fund,2020-12-10,527.8153,527.8153,517.259,1412189961.5,2675538.26,extracted
utt-amis,Watoto Fund,2020-12-10,403.2257,403.2257,399.1934,3668120644.94,9096942.49,extracted
utt-amis,Jikimu Fund,2020-12-10,139.8389,139.8389,137.0421,17900696997.13,128009450.85,extracted
utt-amis,Liquid Fund,2020-12-10,261.4432,261.4432,261.4432,159480612773.85,610001071.53,extracted
utt-amis,Bond Fund,2020-12-10,106.9628,106.9628,106.9628,60547676415.47,566062953.35,extracted
utt-amis,Umoja Fund,2020-12-09,672.5918,672.5918,665.8659,236644799733.35,351840146.26,extracted
utt-amis,Wekeza Maisha Fund,2020-12-09,527.6768,527.6768,517.1232,1411799340.88,2675500.36,extracted
utt-amis,Watoto Fund,2020-12-09,403.0114,403.0114,398.9813,3661371837.55,9085032.16,extracted
utt-amis,Jikimu Fund,2020-12-09,139.7797,139.7797,136.9841,17891694634.61,127999256.24,extracted
utt-amis,Liquid Fund,2020-12-09,261.357,261.357,261.357,159308270152.8,609542785.2,extracted
utt-amis,Bond Fund,2020-12-09,106.9259,106.9259,106.9259,60335725196.42,564276201.97,extracted
utt-amis,Umoja Fund,2020-12-07,672.3592,672.3592,665.6356,236556447677.47,351830454.38,extracted
utt-amis,Wekeza Maisha Fund,2020-12-07,527.3997,527.3997,516.8517,1410700996.28,2674823.35,extracted
utt-amis,Watoto Fund,2020-12-07,402.8232,402.8232,398.795,3657891663.24,9080638.13,extracted
utt-amis,Jikimu Fund,2020-12-07,139.7027,139.7027,136.9086,17874297559.29,127945283.66,extracted
utt-amis,Liquid Fund,2020-12-07,261.1852,261.1852,261.1852,158601969182.01,607239421.65,extracted
utt-amis,Bond Fund,2020-12-07,106.8518,106.8518,106.8518,60124232098.83,562687924.92,extracted
utt-amis,Umoja Fund,2020-12-03,671.8899,671.8899,665.171,236489590229.17,351976685.06,extracted
utt-amis,Wekeza Maisha Fund,2020-12-03,526.8423,526.8423,516.3054,1423319733.81,2701604.96,extracted
utt-amis,Watoto Fund,2020-12-03,402.4435,402.4435,398.4191,3661120458.31,9097228.54,extracted
utt-amis,Jikimu Fund,2020-12-03,139.5516,139.5516,136.7606,17833136010.62,127788801.02,extracted
utt-amis,Liquid Fund,2020-12-03,260.8382,260.8382,260.8382,160194896821.6,614154380.08,extracted
utt-amis,Bond Fund,2020-12-03,106.7024,106.7024,106.7024,59855133214.26,560953783.73,extracted
utt-amis,Umoja Fund,2020-12-02,671.1833,671.1833,664.4715,236235829283.02,351969151.92,extracted
utt-amis,Wekeza Maisha Fund,2020-12-02,526.1423,526.1423,515.6195,1420893774.03,2700588.12,extracted
utt-amis,Watoto Fund,2020-12-02,401.9987,401.9987,397.9788,3656569354.81,9095972.2,extracted
utt-amis,Jikimu Fund,2020-12-02,139.4271,139.4271,136.6385,17815117651.53,127773739.39,extracted
utt-amis,Liquid Fund,2020-12-02,260.7524,260.7524,260.7524,160191111817.17,614341924.79,extracted
utt-amis,Bond Fund,2020-12-02,106.6656,106.6656,106.6656,59474241651.79,557576699.76,extracted
utt-amis,Umoja Fund,2020-12-01,671.0638,671.0638,664.3532,236184082039.78,351954714.37,extracted
utt-amis,Wekeza Maisha Fund,2020-12-01,526.0049,526.0049,515.4848,1419512611.67,2698667.98,extracted
utt-amis,Watoto Fund,2020-12-01,401.904,401.904,397.885,3655413817.85,9095240.6,extracted
utt-amis,Jikimu Fund,2020-12-01,139.3889,139.3889,136.6011,17808065515.95,127758174.32,extracted
utt-amis,Liquid Fund,2020-12-01,260.6667,260.6667,260.6667,160030233306.3,613926642.28,extracted
utt-amis,Bond Fund,2020-12-01,106.6281,106.6281,106.6281,59087995870.31,554150283.28,extracted
utt-amis,Umoja Fund,2020-11-30,670.946,670.946,664.2365,236160906037.44,351981991.0,extracted
utt-amis,Wekeza Maisha Fund,2020-11-30,525.8674,525.8674,515.35,1418636354.71,2697707.42,extracted
utt-amis,Watoto Fund,2020-11-30,401.8094,401.8094,397.7913,3649205136.91,9081930.7,extracted
utt-amis,Jikimu Fund,2020-11-30,139.3506,139.3506,136.5636,17775915910.75,127562498.61,extracted
utt-amis,Liquid Fund,2020-11-30,260.5809,260.5809,260.5809,160104745748.31,614414662.66,extracted
utt-amis,Bond Fund,2020-11-30,106.5904,106.5904,106.5904,58821794080.75,551848772.61,extracted
utt-amis,Umoja Fund,2020-11-26,670.4765,670.4765,663.7717,236017457137.48,352014526.91,extracted
utt-amis,Wekeza Maisha Fund,2020-11-26,525.3222,525.3222,514.8157,1418507138.28,2700261.3,extracted
utt-amis,Watoto Fund,2020-11-26,401.432,401.432,397.4177,3640196894.23,9068027.69,extracted
utt-amis,Jikimu Fund,2020-11-26,139.1965,139.1965,136.4126,17822912995.25,128041367.54,extracted
utt-amis,Liquid Fund,2020-11-26,260.2378,260.2378,260.2378,159342292584.51,612294880.48,extracted
utt-amis,Bond Fund,2020-11-26,107.4391,107.4391,107.4391,58785366559.31,547150743.19,extracted
utt-amis,Umoja Fund,2020-11-25,670.3591,670.3591,663.6555,235975127875.17,352013005.3,extracted
utt-amis,Wekeza Maisha Fund,2020-11-25,525.185,525.185,514.6813,1418136823.13,2700261.3,extracted
utt-amis,Watoto Fund,2020-11-25,401.3371,401.3371,397.3238,3637736132.84,9064041.02,extracted
utt-amis,Jikimu Fund,2020-11-25,139.1585,139.1585,136.3753,17816009856.9,128026779.86,extracted
utt-amis,Liquid Fund,2020-11-25,260.1521,260.1521,260.1521,158598006841.57,609635656.64,extracted
utt-amis,Bond Fund,2020-11-25,107.401,107.401,107.401,58641221504.25,546002380.51,extracted
utt-amis,Umoja Fund,2020-11-24,669.9917,669.9917,663.2918,235835054239.51,351996955.09,extracted
utt-amis,Wekeza Maisha Fund,2020-11-24,525.048,525.048,514.547,1417499638.14,2699752.64,extracted
utt-amis,Watoto Fund,2020-11-24,401.1221,401.1221,397.1109,3635449032.82,9063196.97,extracted
utt-amis,Jikimu Fund,2020-11-24,139.0993,139.0993,136.3173,17808166245.73,128024838.1,extracted
utt-amis,Liquid Fund,2020-11-24,260.0677,260.0677,260.0677,154914382612.96,595669547.77,extracted
utt-amis,Bond Fund,2020-11-24,107.363,107.363,107.363,58488493877.42,544773138.01,extracted
utt-amis,Umoja Fund,2020-11-23,669.8216,669.8216,663.1234,235772372516.19,351992772.49,extracted
utt-amis,Wekeza Maisha Fund,2020-11-23,524.9108,524.9108,514.4126,1416495409.51,2698544.82,extracted
utt-amis,Watoto Fund,2020-11-23,401.0272,401.0272,397.0169,3634168076.15,9062149.66,extracted
utt-amis,Jikimu Fund,2020-11-23,139.0613,139.0613,136.28,17786509994.47,127904135.94,extracted
utt-amis,Liquid Fund,2020-11-23,259.9802,259.9802,259.9802,154621798822.29,594744572.75,extracted
utt-amis,Bond Fund,2020-11-23,107.3248,107.3248,107.3248,58379153847.58,543948445.11,extracted
utt-amis,Umoja Fund,2020-11-19,669.2524,669.2524,662.5598,235611274912.13,352051467.97,extracted
utt-amis,Wekeza Maisha Fund,2020-11-19,524.3789,524.3789,513.8913,1412421031.1,2693512.24,extracted
utt-amis,Watoto Fund,2020-11-19,400.5459,400.5459,396.5404,3630671485.87,9064308.31,extracted
utt-amis,Jikimu Fund,2020-11-19,138.8942,138.8942,136.1163,17760219367.93,127868710.39,extracted
utt-amis,Liquid Fund,2020-11-19,259.6358,259.6358,259.6358,137577207224.6,529885329.95,extracted
utt-amis,Bond Fund,2020-11-19,107.1707,107.1707,107.1707,57984453838.96,541047573.64,extracted
utt-amis,Umoja Fund,2020-11-18,669.133,669.133,662.4417,235567840497.73,352049358.08,extracted
utt-amis,Wekeza Maisha Fund,2020-11-18,524.2427,524.2427,513.7578,1411724122.09,2692882.76,extracted
utt-amis,Watoto Fund,2020-11-18,400.4537,400.4537,396.4492,3629136087.74,9062560.24,extracted
utt-amis,Jikimu Fund,2020-11-18,138.852,138.852,136.0749,17751770295.67,127846715.55,extracted
utt-amis,Liquid Fund,2020-11-18,259.5389,259.5389,259.5389,136718432694.88,526774369.92,extracted
utt-amis,Bond Fund,2020-11-18,107.1332,107.1332,107.1332,57799620773.07,539511955.45,extracted
utt-amis,Umoja Fund,2020-11-17,667.305,667.305,660.6319,234921005540.76,352044448.03,extracted
utt-amis,Wekeza Maisha Fund,2020-11-17,524.1064,524.1064,513.6243,1411307165.34,2692787.36,extracted
utt-amis,Watoto Fund,2020-11-17,400.359,400.359,396.3554,3627658243.35,9061014.11,extracted
utt-amis,Jikimu Fund,2020-11-17,138.8141,138.8141,136.0378,17740870570.73,127803095.09,extracted
utt-amis,Liquid Fund,2020-11-17,259.45,259.45,259.45,135994877374.69,524165968.8,extracted
utt-amis,Bond Fund,2020-11-17,107.0949,107.0949,107.0949,57622760474.11,538053049.48,extracted
utt-amis,Umoja Fund,2020-11-16,666.0792,666.0792,659.4184,234510113252.62,352075422.03,extracted
utt-amis,Wekeza Maisha Fund,2020-11-16,523.9703,523.9703,513.4909,1410100418.52,2691183.8,extracted
utt-amis,Watoto Fund,2020-11-16,400.2642,400.2642,396.2615,3626799297.74,9061014.11,extracted
utt-amis,Jikimu Fund,2020-11-16,138.7761,138.7761,136.0006,17645459819.09,127150556.78,extracted
utt-amis,Liquid Fund,2020-11-16,259.3603,259.3603,259.3603,136455087483.8,526121804.39,extracted
utt-amis,Bond Fund,2020-11-16,107.056,107.056,107.056,57733003392.95,539278530.06,extracted
utt-amis,Umoja Fund,2020-11-12,665.6178,665.6178,658.9616,234363940546.77,352099860.18,extracted
utt-amis,Wekeza Maisha Fund,2020-11-12,523.4243,523.4243,512.9559,1404460013.17,2683214.93,extracted
utt-amis,Watoto Fund,2020-11-12,399.8835,399.8835,395.8847,3623375990.02,9061079.25,extracted
utt-amis,Jikimu Fund,2020-11-12,138.6245,138.6245,135.852,17631295364.76,127187455.13,extracted
utt-amis,Liquid Fund,2020-11-12,259.0102,259.0102,259.0102,135186396232.64,521934635.68,extracted
utt-amis,Bond Fund,2020-11-12,106.9046,106.9046,106.9046,57297183536.03,535965452.88,extracted
utt-amis,Umoja Fund,2020-11-11,665.5016,665.5016,658.8466,234320539634.42,352096115.24,extracted
utt-amis,Wekeza Maisha Fund,2020-11-11,523.2878,523.2878,512.822,1403908511.08,2682861.39,extracted
utt-amis,Watoto Fund,2020-11-11,399.7854,399.7854,395.7875,3635363467.72,9093287.3,extracted
utt-amis,Jikimu Fund,2020-11-11,138.5838,138.5838,135.8122,17646112156.4,127331683.12,extracted
utt-amis,Liquid Fund,2020-11-11,258.9229,258.9229,258.9229,134637494574.93,519990615.44,extracted
utt-amis,Bond Fund,2020-11-11,106.8668,106.8668,106.8668,57258356553.1,535791623.14,extracted
utt-amis,Umoja Fund,2020-11-10,665.3879,665.3879,658.734,234388587794.48,352258558.87,extracted
utt-amis,Wekeza Maisha Fund,2020-11-10,523.1526,523.1526,512.6895,1402255898.36,2680395.57,extracted
utt-amis,Watoto Fund,2020-11-10,399.6907,399.6907,395.6938,3636863102.65,9099194.31,extracted
utt-amis,Jikimu Fund,2020-11-10,138.5457,138.5457,135.7748,17715268490.84,127865904.43,extracted
utt-amis,Liquid Fund,2020-11-10,258.8353,258.8353,258.8353,134132387809.0,518215199.08,extracted
utt-amis,Bond Fund,2020-11-10,106.8288,106.8288,106.8288,57350830065.6,536847785.07,extracted
utt-amis,Umoja Fund,2020-11-09,665.0259,665.0259,658.3756,234253212162.47,352246772.46,extracted
utt-amis,Wekeza Maisha Fund,2020-11-09,523.0173,523.0173,512.5569,1399893172.44,2676571.6,extracted
utt-amis,Watoto Fund,2020-11-09,399.4775,399.4775,395.4827,3633863508.11,9096540.9,extracted
utt-amis,Jikimu Fund,2020-11-09,138.4882,138.4882,135.7184,17657870000.31,127504539.96,extracted
